   5.3543058355642570e+04	   8.5029134448077546e+00	
   5.3547262707399917e+04	   1.0244783026322795e+01	
   5.3551542249936050e+04	   8.9445973763325419e+00	
   5.3575069048879392e+04	   6.2462630974421804e+00	
   5.3579182380220300e+04	   8.7100942749899364e+00	
   5.3582319022918782e+04	   7.9741481438800097e+00	
   5.3586097557423593e+04	   8.9554989311828699e+00	
   5.3593006402771833e+04	   9.1728661331867780e+00	
   5.3597442658720611e+04	   9.6916074743749903e+00	
   5.3590388972187960e+04	   6.5828835077970425e+00	
   5.3615185308070075e+04	   6.1310587938069343e+00	
   5.3612518805609521e+04	   5.5737858984522344e+00	
   5.3617255824673470e+04	   5.1743063136193044e+00	
   5.3621149915533053e+04	   5.5423406398719379e+00	
   5.3632336720453670e+04	   5.5775128283383362e+00	
   5.3628748933082425e+04	   5.4407903484799665e+00	
   5.3636028191951453e+04	   5.0483486205420487e+00	
   5.3645162684351963e+04	   6.1208809699895337e+00	
   5.3665263949709879e+04	   5.1292839748346672e+00	
   5.3673924344463048e+04	   5.2275119418786273e+00	
   5.3686471706738870e+04	   6.7872320992125665e+00	
   5.3690513013228512e+04	   6.6821372353601136e+00	
   5.3693151813823199e+04	   7.1167462686378125e+00	
   5.3696180023503846e+04	   5.9006587345407704e+00	
   5.3699665709712310e+04	   6.7102772656010536e+00	
   5.3724975717335859e+04	   7.4079910226959003e+00	
   5.3727893911034909e+04	   9.0797527220644945e+00	
   5.3730747994701509e+04	   9.3426351977691660e+00	
   5.3734823334912078e+04	   9.3882416501827421e+00	
   5.3735616399757870e+04	   9.5249327873585834e+00	
   5.3740712751596264e+04	   9.5915787277530349e+00	
   5.3743857309113569e+04	   1.0015679414379399e+01	
   5.3752713199891601e+04	   8.7295637795096148e+00	
   5.3757811134693759e+04	   9.9282190834513244e+00	
   5.3761307901648564e+04	   9.6619031593424047e+00	
   5.3764315532800276e+04	   9.4796938991310213e+00	
   5.3773693010138566e+04	   9.3781635530824801e+00	
   5.3776639697185368e+04	   1.0051093796301698e+01	
   5.3771030465087424e+04	   9.9634140665959272e+00	
   5.3779304616682159e+04	   1.0601357328109140e+01	
   5.3784681153106794e+04	   1.0783660616368110e+01	
   5.3788893419682950e+04	   1.0310577015619428e+01	
   5.3790656841316115e+04	   6.8690080072639006e+00	
   5.3797769097508040e+04	   1.0237078425090363e+01	
   5.3803318176982946e+04	   1.0058402340000361e+01	
   5.3806178592504606e+04	   1.0349322269894063e+01	
   5.3809236878496769e+04	   9.2664126431949061e+00	
   5.3811892300210980e+04	   7.5246199937187974e+00	
   5.3817487285635048e+04	   9.7992154514992613e+00	
   5.3822033557565432e+04	   9.6801075592218453e+00	
   5.3824294029820507e+04	   9.5644787047050794e+00	
   5.3827234385012249e+04	   9.0843714937352651e+00	
   5.3852743054588194e+04	   6.1617603760108732e+00	
   5.3864376255290270e+04	   1.0423573084803810e+01	
   5.3868847336441853e+04	   9.9715204240316755e+00	
   5.3869562836063211e+04	   6.3897527473919027e+00	
   5.3877224380681262e+04	   8.8150723161166002e+00	
   5.3884806777111109e+04	   6.3899237074784212e+00	
   5.3895785422296743e+04	   1.1128364589480521e+01	
   5.3896158210263180e+04	   6.0290697048595643e+00	
   5.3903747730029965e+04	   5.8854632321840512e+00	
   5.3897595541360948e+04	   5.6435718057690707e+00	
   5.3904424447039099e+04	   5.5069661486364883e+00	
   5.3915866900607609e+04	   5.5491505499849207e+00	
   5.3909729750094346e+04	   5.3738480772688826e+00	
   5.3921894035139267e+04	   5.2373022561665827e+00	
   5.3929087022483152e+04	   5.5878502149031508e+00	
   5.3977793234539509e+04	   6.3839572004589265e+00	
   5.3980189841678301e+04	   6.8711336110062788e+00	
   5.3986929309903782e+04	   7.4634989134536704e+00	
   5.3993362474640926e+04	   6.6995523695067938e+00	
   5.3995027752520713e+04	   8.4484028212213431e+00	
   5.3999482212552779e+04	   7.9227518432030077e+00	
   5.4002271394705051e+04	   9.0232504134701408e+00	
   5.4004495458793557e+04	   6.4964061973664515e+00	
   5.4007590944434174e+04	   5.5782166140278377e+00	
   5.4009268094542196e+04	   9.6296372923468212e+00	
   5.4014237017797583e+04	   1.0257029467187069e+01	
   5.4021038221609866e+04	   7.7477599479774790e+00	
   5.4024465338159054e+04	   1.0548032027789255e+01	
   5.4028029381073837e+04	   9.4546140544387640e+00	
   5.4030020749489020e+04	   9.2723933968882797e+00	
   5.4033075078071779e+04	   8.1719603613209788e+00	
   5.4041661073528034e+04	   9.0657482416438562e+00	
   5.4045776779314590e+04	   8.1650934645124877e+00	
   5.4048662522256476e+04	   1.1943163211162314e+01	
   5.4051256999865771e+04	   8.8065100651168002e+00	
   5.4054629504165096e+04	   1.0239959102548200e+01	
   5.4056198221255283e+04	   5.9362383778800369e+00	
   5.4061042881855188e+04	   9.3883955142606084e+00	
   5.4074131617738312e+04	   9.9703180047564981e+00	
   5.4076544845996621e+04	   8.2810927325500430e+00	
   5.4079643497564772e+04	   9.6269218763059499e+00	
   5.4088523924281144e+04	   9.5744513764186578e+00	
   5.4082226894427717e+04	   5.3162031854296323e+00	
   5.4093830018818277e+04	   6.0698379868246697e+00	
   5.4097492205486429e+04	   5.4110005534041230e+00	
   5.4108215202024170e+04	   5.6424292225241732e+00	
   5.4110664838449055e+04	   5.2394193119046371e+00	
   5.4118662762866967e+04	   5.7792286344214752e+00	
   5.4126748541773784e+04	   5.5830576338110856e+00	
   5.4224902584409960e+04	   1.0459158426812628e+01	
   5.4227731340656341e+04	   9.4848910857611841e+00	
   5.4232708178730543e+04	   1.0147330078337717e+01	
   5.4234631479703872e+04	   9.6637067882551744e+00	
   5.4241514206150008e+04	   1.0890419491729341e+01	
   5.4245209635057203e+04	   9.2537786928011911e+00	
   5.4257148347765746e+04	   1.0368398566214749e+01	
   5.4259842552092174e+04	   5.4233353236464303e+00	
   5.4268069214773997e+04	   1.0350997678741948e+01	
   5.4271118794465452e+04	   9.2295365525328741e+00	
   5.4276920356660732e+04	   1.0168853953230396e+01	
   5.4278003895357237e+04	   9.3417633013279211e+00	
   5.4283012392706718e+04	   1.1269389564849607e+01	
   5.4286463253712369e+04	   1.0799802097870231e+01	
   5.4290146810391336e+04	   1.0235591072337655e+01	
   5.4291121124588113e+04	   1.0049854335674441e+01	
   5.4295666605036611e+04	   9.9272417616233959e+00	
   5.4301032852196775e+04	   8.9389841868251860e+00	
   5.4302812103467579e+04	   1.1192508813942254e+01	
   5.4304766272234316e+04	   1.0845568113031224e+01	
   5.4310210084618913e+04	   1.1325769352048624e+01	
   5.4314378819691563e+04	   1.0659928253750369e+01	
   5.4317260605224037e+04	   1.1045474591532043e+01	
   5.4318290323152556e+04	   9.9800655790228259e+00	
   5.4322955317365246e+04	   5.8866599527896755e+00	
   5.4326984751626660e+04	   5.7289948623327929e+00	
   5.4326469496921454e+04	   1.0197447027700605e+01	
   5.4332386615471514e+04	   9.3984479673478933e+00	
   5.4333531889754806e+04	   1.1094722493788462e+01	
   5.4338744589429858e+04	   1.1676556654906317e+01	
   5.4345062197812222e+04	   1.1525926572009670e+01	
   5.4351255543539104e+04	   1.0825061450653331e+01	
   5.4353316562359912e+04	   8.7012527891821527e+00	
   5.4340181129045741e+04	   6.7875540740421698e+00	
   5.4346331734750995e+04	   5.8974361369098887e+00	
   5.4380112972957919e+04	   5.8557589171514595e+00	
   5.4388564416494235e+04	   6.1537508959574767e+00	
   5.4398506220414412e+04	   6.3010586545061154e+00	
   5.4395610188208062e+04	   5.8524280447991259e+00	
   5.4407054224740335e+04	   5.9016218096948148e+00	
   5.4404428087855762e+04	   5.5230876847951729e+00	
   5.4401596957163740e+04	   5.3618409805257281e+00	
   5.4413000628120026e+04	   5.2322959749663589e+00	
   5.4418989771521345e+04	   5.8772229560138536e+00	
   5.4421962577470251e+04	   6.6658076977628173e+00	
   5.4424929843045982e+04	   6.3048596670963750e+00	
   5.4431172260649553e+04	   6.9462848157050168e+00	
   5.4441788407133216e+04	   6.7045814453852062e+00	
   5.4432995834905749e+04	   7.1460716221452749e+00	
   5.4438216449399617e+04	   7.7629526009994150e+00	
   5.4450110047640883e+04	   7.5528056133161385e+00	
   5.4443629393990821e+04	   8.1064712508452992e+00	
   5.4447648538987771e+04	   7.9032452973312459e+00	
   5.4453924990312269e+04	   8.6953717622059177e+00	
   5.4455442261080119e+04	   9.7888467222519182e+00	
   5.4465183028602260e+04	   1.1295965310298904e+01	
   5.4470571437255123e+04	   1.0405838825162295e+01	
   5.4496103059805639e+04	   9.8348634788731388e+00	
   5.4500482329058912e+04	   7.8512677323600784e+00	
   5.4509354840956468e+04	   1.0013750414736510e+01	
   5.4504730212319766e+04	   9.7858948114246971e+00	
   5.4512241375380232e+04	   9.2953248431599498e+00	
   5.4517894138981690e+04	   9.5757620704152941e+00	
   5.4522062874054340e+04	   8.9099209721170425e+00	
   5.4544339131624074e+04	   9.6741894908935286e+00	
   5.4554921244386816e+04	   9.2817848043076872e+00	
   5.4549522546469489e+04	   9.0013504263871180e+00	
   5.4538332575621353e+04	   6.7021595108261902e+00	
   5.4557878220698083e+04	   5.5002759105840529e+00	
   5.4587199458499759e+04	   5.9597168964285601e+00	
   5.4590222919289117e+04	   5.8476012716897490e+00	
   5.4595232999602362e+04	   5.5322368987586810e+00	
   5.4611761515744794e+04	   5.5955063774443898e+00	
   5.4624270886890277e+04	   5.8620018096441537e+00	
   5.4630692970881071e+04	   6.1739897208664836e+00	
   5.4635312850626477e+04	   6.3808172335365256e+00	
   5.4640403662091696e+04	   7.5479304015155826e+00	
   5.4646754512713102e+04	   7.5444969531113362e+00	
   5.4651569888483376e+04	   8.6169808638676457e+00	
   5.4655685594269933e+04	   7.7163260867362737e+00	
   5.4661984998569009e+04	   8.6100883230461740e+00	
   5.4666529687535622e+04	   8.4839710672214999e+00	
   5.4670792608952237e+04	   7.1101870999850423e+00	
   5.4676803122364370e+04	   8.9747404889205171e+00	
   5.4683966033396740e+04	   1.1442110540259215e+01	
   5.4692283716494996e+04	   1.1147811299321997e+01	
   5.4698268902486903e+04	   1.0650214871501340e+01	
   5.4705682713275877e+04	   1.1978569045080292e+01	
   5.4712544069711199e+04	   1.0860655340666474e+01	
   5.4719689568142167e+04	   9.8759223929853199e+00	
   5.4726091073604024e+04	   1.0096788578093303e+01	
   5.4732566186880911e+04	   9.5185901681487408e+00	
   5.4738189665652731e+04	   9.6693541697798295e+00	
   5.4742335447750804e+04	   1.0026877300046351e+01	
   5.4749436623196380e+04	   9.9708821730420034e+00	
   5.4767362896342471e+04	   9.4734196639557879e+00	
   5.4771867219733103e+04	   9.1685636376760549e+00	
   5.4777104455346496e+04	   9.8590429337763954e+00	
   5.4781303266730669e+04	   9.3263797428760284e+00	
   5.4785647710781130e+04	   1.0563577998323332e+01	
   5.4790076051911085e+04	   8.7972725217752448e+00	
   5.4794073826897220e+04	   6.2494201603732025e+00	
   5.4803925401882851e+04	   5.9971941967281808e+00	
   5.4798671545149933e+04	   1.0858116583381673e+01	
   5.4810039599421529e+04	   1.0570860898009016e+01	
   5.4816004206884507e+04	   1.1107142744074025e+01	
   5.4821433772595235e+04	   9.2742597111660956e+00	
   5.4829423782194324e+04	   8.6540222159466431e+00	
   5.4836752904421919e+04	   6.2323754397473099e+00	
   5.4854239905123490e+04	   6.0398145462972321e+00	
   5.4859324384733649e+04	   6.0538902600872539e+00	
   5.4870510398172381e+04	   6.0855577667800240e+00	
   5.4874268354148262e+04	   5.8507868279685367e+00	
   5.4879811893250000e+04	   5.6475779704631348e+00	
   5.4891426889868788e+04	   6.4537829984626036e+00	
   5.4902892296411876e+04	   6.5976031712462646e+00	
   5.4908719977509259e+04	   6.5275750704735245e+00	
   5.4920279570396306e+04	   8.2134523743190009e+00	
   5.4926639918800298e+04	   8.2520751071982978e+00	
   5.4931083298086014e+04	   7.6773585843491619e+00	
   5.4936120288783255e+04	   8.6061533917214721e+00	
   5.4941742976073197e+04	   8.7534127115789317e+00	
   5.4952238025828912e+04	   9.1004930298939506e+00	
   5.4956362437916170e+04	   8.2383897522724929e+00	
   5.4960345966228429e+04	   1.0127453118945168e+01	
   5.4966005061684940e+04	   9.3109278003895355e+00	
   5.4969480458628932e+04	   6.6999854683926277e+00	
   5.4973983199055801e+04	   7.5131200785656445e+00	
   5.4978418663522702e+04	   1.0278356737980245e+01	
